variable_name,variable_type
C1DOB~M_XRND,categorical_nominal
C1DOB~Y_XRND,continuous
C1SEX_XRND,binary
C1RES_DLI_XRND,categorical_ordinal
NUMKID_XRND,categorical_nominal
AGE1B_XRND,continuous
AGE1M_XRND,continuous
MOBG1M_XRND,continuous
YRBG1M_XRND,continuous
LASTINT_XRND,year
NUMSPPTR08_XRND,categorical_ordinal
RELSPPTR08_XRND,continuous
NUMSPPTR10_XRND,categorical_ordinal
RELSPPTR10_XRND,continuous
NUMSPPTR12_XRND,categorical_ordinal
RELSPPTR12_XRND,continuous
NUMSPPTR14_XRND,categorical_ordinal
RELSPPTR14_XRND,continuous
SIBLING-1.01_2006,categorical_nominal
SIBLING-2.01_2006,categorical_nominal
SIBLING-2.02_2006,categorical_nominal
CPS-5100.01_2006,categorical_nominal
CPS-26200_2006,binary
EMPPREVID.01_2006,categorical_nominal
RETIRE_EXP_P1_CHK1_2006,binary
ACP_16A_2006,binary
Q11-ASTHMA-10_0_2006,binary
Q11-ASTHMA-10_A_2006,binary
Q11-GENHLTH_4B~000001_2006,binary
Q11-GENHLTH_4B~000002_2006,binary
Q11-GENHLTH_4B~000003_2006,binary
Q11-GENHLTH_4B~000004_2006,binary
Q11-GENHLTH_4B~000005_2006,binary
Q11-GENHLTH_8A_2006,binary
Q11-GENHLTH_8B_2006,binary
CIR-ELIG_1_2006,binary
CONSUMPTN_1_2006,categorical_nominal
CONSUMPTN_1_SR000001_2006,continuous
CONSUMPTN_2_SR000001_2006,continuous
CONSUMPTN_3_2006,binary
CONSUMPTN_4_2006,binary
CONSUMPTN_5_SR000001_2006,continuous
CONSUMPTN_5B_2006,binary
RISK_1_2006,continuous
RISK_2_2006,continuous
RISK_3_2006,continuous
RISK_4_2006,continuous
IMPATIENCE_1_2006,continuous
IMPATIENCE_2_2006,continuous
RETIRE_EXP_P2_CHK1_2006,binary
Q14-6A_2006,binary
Q14-CONSENT-1230_2006,binary
Q14-CONSENT-1250_2006,binary
HGCREV06_2006,continuous
ENROLLMTREV06_2006,categorical_ordinal
URBAN-RURAL_REV_2006,categorical_nominal
NUMKID06_2006,continuous
NUMCH06_2006,continuous
NUMSPPTR06_XRND,categorical_ordinal
RELSPPTR06_XRND,continuous
COWALL-EMP_REVISED.01_2006,categorical_nominal
R22_PCT_DK_2006,continuous
R22_PCT_REF_2006,continuous
Q6-8.01_2008,binary
Q6-8I.01_2008,binary
Q9-44.01_2008,categorical_ordinal
NFA_4C_TRUNC.01_2008,continuous
Q13-141A_REF_1_2008,binary
ATT-POL-77_2008,categorical_nominal
ATT-POL-78_2008,categorical_nominal
ATT-POL-79_2008,categorical_ordinal
ATT-POL-80_2008,categorical_ordinal
ATT-POL-84_2008,categorical_ordinal
Q14-CONSENT-1230_2008,binary
Q14-CONSENT-1250_2008,binary
Q15-12N_2008,continuous
HGCREV08_2008,continuous
C1DOB08~M_2008,categorical_nominal
C1DOB08~Y_2008,continuous
C1SEX08_2008,binary
NUMKID08_2008,continuous
NUMCH08_2008,continuous
AGE1B08_2008,continuous
AGE1M08_2008,continuous
MOBG1M08_2008,continuous
YRBG1M08_2008,continuous
R23_PCT_DK_2008,continuous
R23_PCT_REF_2008,continuous
QES-BUSOWN_CHK1.01_2010,categorical_ordinal
STOCK_OPTIONS_CHK2_2010,binary
STOCK_OPTIONS_CHK3_2010,binary
STOCK_OPTIONS_1_2010,binary
STOCK_OPTIONS_CHK4_2010,binary
PHIL_1_2010,binary
PHIL_1D_2010,binary
PHIL_8_2010,binary
RISK_4_2010,continuous
RISK_5~000001_2010,categorical_nominal
RISK_5~000002_2010,categorical_nominal
RISK_5~000003_2010,categorical_nominal
RISK_5~000004_2010,categorical_nominal
RISK_5~000005_2010,categorical_nominal
RISK_5~000006_2010,categorical_nominal
RISK_5~000007_2010,categorical_nominal
RISK_5H_2010,continuous
HGCREV10_2010,continuous
C1DOB10~M_2010,categorical_nominal
C1DOB10~Y_2010,continuous
C1SEX10_2010,binary
NUMKID10_2010,continuous
NUMCH10_2010,continuous
AGE1B10_2010,continuous
AGE1M10_2010,continuous
MOBG1M10_2010,continuous
YRBG1M10_2010,continuous
R24_PCT_DK_2010,continuous
R24_PCT_REF_2010,continuous
TIME_R24_HHI_2010,continuous
TIME_R24_MIGR_2010,continuous
TIME_R24_MARHIST_2010,continuous
TIME_R24_SCH_2010,continuous
TIME_R24_MIL_2010,continuous
TIME_R24_ONJOBS_2010,continuous
TIME_R24_EMPSUPP_2010,continuous
TIME_R24_BUSOWN_2010,continuous
TIME_R24_STOCKOWN_2010,continuous
TIME_R24_GAPS_2010,continuous
TIME_R24_TRAIN_2010,continuous
TIME_R24_PHILANTHROPY_2010,continuous
TIME_R24_SP_LABOR_2010,continuous
TIME_R24_FERTILITY_2010,continuous
TIME_R24_CHLDCARE_2010,continuous
TIME_R24_HEALTH_2010,continuous
TIME_R24_SMOKE_2010,continuous
TIME_R24_INCOME_2010,continuous
TIME_R24_RISK_2010,continuous
TIME_R24_RETIRE_2010,continuous
TIME_R24_FORECLOSE_2010,continuous
TIME_R24_INT_END_2010,continuous
TIME_R24_LOCATOR_2010,continuous
TIME_R24_FI_REMARKS_2010,continuous
R_REL-2_2012,categorical_nominal
R_REL-2_CHK1_2012,categorical_ordinal
SPARRACE-1C.01_2012,binary
QES-BUSOWN_CHK1.01_2012,categorical_ordinal
Q11-RCH-HLTH-1_2012,categorical_ordinal
Q11-RCH-HLTH-2_2012,binary
Q11-RCH-HLTH-4_2012,binary
Q11-RCH-HLTH-5_2012,binary
Q11-RCH-HLTH-6_2012,categorical_ordinal
Q11-RCH-HLTH-7_2012,categorical_ordinal
Q11-HEADINJ-1_2012,binary
Q11-HEADINJ-6_2012,categorical_ordinal
WILL_1_2012,binary
WILL_16_2012,binary
FIN_LIT_1_2012,binary
FIN_LIT_2~000001_2012,categorical_nominal
FIN_LIT_2~000002_2012,categorical_nominal
FIN_LIT_3_2012,categorical_nominal
FIN_LIT_4_2012,binary
FIN_LIT_5_2012,categorical_ordinal
FIN_LIT_6_2012,categorical_ordinal
FIN_LIT_8_2012,binary
Q15-4A_2012,categorical_ordinal
Q15-4B~000001_2012,categorical_ordinal
Q15-4B~000002_2012,categorical_ordinal
Q15-4C~000001_2012,binary
Q15-4C~000007_2012,binary
Q15-4D_2012,categorical_ordinal
Q15-4F_2012,categorical_ordinal
Q15-12N_2012,continuous
HGCREV12_2012,continuous
C1DOB12~M_2012,categorical_nominal
C1DOB12~Y_2012,continuous
C1SEX12_2012,binary
NUMKID12_2012,continuous
NUMCH12_2012,continuous
AGE1B12_2012,continuous
AGE1M12_2012,continuous
MOBG1M12_2012,continuous
YRBG1M12_2012,continuous
R25_PCT_DK_2012,continuous
R25_PCT_REF_2012,continuous
TIME_R25_HHI_2012,continuous
TIME_R25_MIGR_2012,continuous
TIME_R25_MARHIST_2012,continuous
TIME_R25_SCH_2012,continuous
TIME_R25_MIL_2012,continuous
TIME_R25_ONJOBS_2012,continuous
TIME_R25_EMPSUPP_2012,continuous
TIME_R25_BUSOWN_2012,continuous
TIME_R25_BUSMATCH_2012,continuous
TIME_R25_STOCKOWN_2012,continuous
TIME_R25_GAPS_2012,continuous
TIME_R25_TRAIN_2012,continuous
TIME_R25_PHILANTHROPY_2012,continuous
TIME_R25_SP_LABOR_2012,continuous
TIME_R25_FERTILITY_2012,continuous
TIME_R25_CHLDCARE_2012,continuous
TIME_R25_HEALTH_2012,continuous
TIME_R25_SMOKE_2012,continuous
TIME_R25_INCOME_2012,continuous
TIME_R25_RISK_2012,continuous
TIME_R25_RETIRE_2012,continuous
TIME_R25_WILLS_2012,continuous
TIME_R25_FORECLOSE_2012,continuous
TIME_R25_FIN_LIT_2012,continuous
TIME_R25_INT_END_2012,continuous
TIME_R25_LOCATOR_2012,continuous
TIME_R25_FI_REMARKS_2012,continuous
HH2-1_B~000001_2014,binary
HH2-1_B~000002_2014,binary
HH2-1_B~000003_2014,binary
HH2-1_B~000004_2014,binary
HH2-CHK1_2014,binary
HH2-CHK3_2014,binary
R_REL_CHK2_2014,binary
Q11-80B_1~000001_2014,binary
Q11-80B_1~000003_2014,binary
Q11-80B_1~000004_2014,binary
Q11-80B_1~000099_2014,binary
TIPI10~000001_2014,categorical_ordinal
TIPI10~000002_2014,categorical_ordinal
TIPI10~000003_2014,categorical_ordinal
TIPI10~000004_2014,categorical_ordinal
TIPI10~000005_2014,categorical_ordinal
TIPI10~000006_2014,categorical_ordinal
TIPI10~000007_2014,categorical_ordinal
TIPI10~000008_2014,categorical_ordinal
TIPI10~000009_2014,categorical_ordinal
TIPI10~000010_2014,categorical_ordinal
RETIRE_EXP_P2_E_CHK1_2014,binary
RETIRE_EXP_P2_E1_2014,continuous
RETIRE_EXP_P2_E3_2014,continuous
RETIRE_EXP_P2_E4_2014,continuous
RETIRE_EXP_P2_E5_2014,continuous
RETIRE_EXP_P2_E7_2014,continuous
RETIRE_EXP_P2_E8_2014,continuous
RETIRE_EXP_P2_E9_2014,continuous
Q13-145_01_2014,binary
Q13-145_01A~000001_2014,binary
Q13-145_01A~000003_2014,binary
Q13-145_01A~000004_2014,binary
Q13-145_01A~000005_2014,binary
Q13-145_01A~000007_2014,binary
Q13-145_02_2014,binary
LIFE-SATISFACTION_2014,categorical_ordinal
Q14-BEST-CONTACTMODE-2~000001_2014,binary
Q14-BEST-CONTACTMODE-2~000002_2014,binary
Q14-BEST-CONTACTMODE-2~000004_2014,binary
Q14-BEST-CONTACTMODE-2~000005_2014,binary
Q15-4A_2014,categorical_ordinal
Q15-4B~000001_2014,categorical_ordinal
Q15-4B~000002_2014,categorical_ordinal
Q15-4C~000001_2014,binary
Q15-4C~000007_2014,binary
Q15-4E~000001_2014,binary
Q15-4E~000002_2014,binary
Q15-4F_2014,categorical_ordinal
HGCREV14_2014,continuous
C1DOB14~M_2014,categorical_nominal
C1DOB14~Y_2014,continuous
C1SEX14_2014,binary
NUMKID14_2014,continuous
NUMCH14_2014,continuous
AGE1B14_2014,continuous
EDFERT14_2014,continuous
AGE1M14_2014,continuous
MOBG1M14_2014,continuous
YRBG1M14_2014,continuous
R26_PCT_DK_2014,continuous
R26_PCT_REF_2014,continuous
TIME_R26_HHI_2014,continuous
TIME_R26_MIGR_2014,continuous
TIME_R26_MARHIST_2014,continuous
TIME_R26_SCH_2014,continuous
TIME_R26_MIL_2014,continuous
TIME_R26_ONJOBS_2014,continuous
TIME_R26_EMPSUPP_2014,continuous
TIME_R26_BUSOWN_2014,continuous
TIME_R26_BUSMATCH_2014,continuous
TIME_R26_STOCKOWN_2014,continuous
TIME_R26_GAPS_2014,continuous
TIME_R26_TRAIN_2014,continuous
TIME_R26_PHILANTHROPY_2014,continuous
TIME_R26_SP_LABOR_2014,continuous
TIME_R26_FERTILITY_2014,continuous
TIME_R26_CHLDCARE_2014,continuous
TIME_R26_HEALTH_2014,continuous
TIME_R26_SMOKE_2014,continuous
TIME_R26_INCOME_2014,continuous
TIME_R26_EDUEXP_2014,continuous
TIME_R26_ATTITUDE_2014,continuous
TIME_R26_RISK_2014,continuous
TIME_R26_RETIRE_2014,continuous
TIME_R26_WILLS_2014,continuous
TIME_R26_FORECLOSE_2014,continuous
TIME_R26_FIN_LIT_2014,continuous
TIME_R26_INT_END_2014,continuous
TIME_R26_LOCATOR_2014,continuous
TIME_R26_FI_REMARKS_2014,continuous
HGC_EVER_XRND,continuous
HIGHEST_DEGREE_EVER_XRND,categorical_ordinal
CAL_YEAR_JOB1_1979_XRND,year
CAL_YEAR_JOB2_1979_XRND,year
CAL_YEAR_JOB3_1979_XRND,year
CAL_YEAR_JOBS_1979_XRND,year
LASTINT_#JOBS_1979_XRND,continuous
WKS_NWMISSC_1979_XRND,continuous
WKS_NWMISSL_1979_XRND,continuous
LASTINT_#JOBS_1980_XRND,continuous
CAL_YEAR_JOB1_1981_XRND,year
CAL_YEAR_JOB2_1981_XRND,year
CAL_YEAR_JOB3_1981_XRND,year
CAL_YEAR_JOB4_1981_XRND,year
CAL_YEAR_JOBS_1981_XRND,year
LASTINT_#JOBS_1981_XRND,continuous
START_WK#_1981_JOB#01_XRND,continuous
STOP_WK#_1981_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1982_XRND,year
CAL_YEAR_JOB2_1982_XRND,year
CAL_YEAR_JOB3_1982_XRND,year
CAL_YEAR_JOB4_1982_XRND,year
CAL_YEAR_JOBS_1982_XRND,year
LASTINT_#JOBS_1982_XRND,continuous
START_WK#_1982_JOB#01_XRND,continuous
STOP_WK#_1982_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1983_XRND,year
CAL_YEAR_JOB2_1983_XRND,year
CAL_YEAR_JOB3_1983_XRND,year
CAL_YEAR_JOB4_1983_XRND,year
CAL_YEAR_JOBS_1983_XRND,year
LASTINT_#JOBS_1983_XRND,continuous
START_WK#_1983_JOB#01_XRND,continuous
STOP_WK#_1983_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1984_XRND,year
CAL_YEAR_JOB2_1984_XRND,year
CAL_YEAR_JOB3_1984_XRND,year
CAL_YEAR_JOBS_1984_XRND,year
LASTINT_#JOBS_1984_XRND,continuous
START_WK#_1984_JOB#01_XRND,continuous
STOP_WK#_1984_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1985_XRND,year
CAL_YEAR_JOB2_1985_XRND,year
CAL_YEAR_JOB3_1985_XRND,year
CAL_YEAR_JOB4_1985_XRND,year
CAL_YEAR_JOBS_1985_XRND,year
LASTINT_#JOBS_1985_XRND,continuous
START_WK#_1985_JOB#01_XRND,continuous
STOP_WK#_1985_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1986_XRND,year
CAL_YEAR_JOB2_1986_XRND,year
CAL_YEAR_JOB3_1986_XRND,year
CAL_YEAR_JOB4_1986_XRND,year
CAL_YEAR_JOBS_1986_XRND,year
LASTINT_#JOBS_1986_XRND,continuous
START_WK#_1986_JOB#01_XRND,continuous
STOP_WK#_1986_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1987_XRND,year
CAL_YEAR_JOB2_1987_XRND,year
CAL_YEAR_JOB3_1987_XRND,year
CAL_YEAR_JOBS_1987_XRND,year
LASTINT_#JOBS_1987_XRND,continuous
START_WK#_1987_JOB#01_XRND,continuous
STOP_WK#_1987_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1988_XRND,year
CAL_YEAR_JOB2_1988_XRND,year
CAL_YEAR_JOB3_1988_XRND,year
CAL_YEAR_JOBS_1988_XRND,year
LASTINT_#JOBS_1988_XRND,continuous
START_WK#_1988_JOB#01_XRND,continuous
STOP_WK#_1988_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1989_XRND,year
CAL_YEAR_JOB2_1989_XRND,year
CAL_YEAR_JOB3_1989_XRND,year
CAL_YEAR_JOBS_1989_XRND,year
LASTINT_#JOBS_1989_XRND,continuous
START_WK#_1989_JOB#01_XRND,continuous
STOP_WK#_1989_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1990_XRND,year
CAL_YEAR_JOB2_1990_XRND,year
CAL_YEAR_JOB3_1990_XRND,year
CAL_YEAR_JOBS_1990_XRND,year
LASTINT_#JOBS_1990_XRND,continuous
START_WK#_1990_JOB#01_XRND,continuous
STOP_WK#_1990_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1991_XRND,year
CAL_YEAR_JOB2_1991_XRND,year
CAL_YEAR_JOB3_1991_XRND,year
CAL_YEAR_JOBS_1991_XRND,year
LASTINT_#JOBS_1991_XRND,continuous
START_WK#_1991_JOB#01_XRND,continuous
STOP_WK#_1991_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1992_XRND,year
CAL_YEAR_JOB2_1992_XRND,year
CAL_YEAR_JOB3_1992_XRND,year
CAL_YEAR_JOBS_1992_XRND,year
LASTINT_#JOBS_1992_XRND,continuous
START_WK#_1992_JOB#01_XRND,continuous
STOP_WK#_1992_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1993_XRND,year
CAL_YEAR_JOB2_1993_XRND,year
CAL_YEAR_JOB3_1993_XRND,year
CAL_YEAR_JOBS_1993_XRND,year
LASTINT_#JOBS_1993_XRND,continuous
START_WK#_1993_JOB#01_XRND,continuous
STOP_WK#_1993_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1994_XRND,year
CAL_YEAR_JOB2_1994_XRND,year
CAL_YEAR_JOB3_1994_XRND,year
CAL_YEAR_JOBS_1994_XRND,year
LASTINT_#JOBS_1994_XRND,continuous
START_WK#_1994_JOB#01_XRND,continuous
STOP_WK#_1994_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1996_XRND,year
CAL_YEAR_JOB2_1996_XRND,year
CAL_YEAR_JOB3_1996_XRND,year
CAL_YEAR_JOBS_1996_XRND,year
LASTINT_#JOBS_1996_XRND,continuous
START_WK#_1996_JOB#01_XRND,continuous
STOP_WK#_1996_JOB#01_XRND,continuous
CAL_YEAR_JOB1_1998_XRND,year
CAL_YEAR_JOB2_1998_XRND,year
CAL_YEAR_JOBS_1998_XRND,year
LASTINT_#JOBS_1998_XRND,continuous
START_WK#_1998_JOB#01_XRND,continuous
STOP_WK#_1998_JOB#01_XRND,continuous
CAL_YEAR_JOB1_2000_XRND,year
CAL_YEAR_JOB2_2000_XRND,year
CAL_YEAR_JOBS_2000_XRND,year
LASTINT_#JOBS_2000_XRND,continuous
START_WK#_2000_JOB#01_XRND,continuous
STOP_WK#_2000_JOB#01_XRND,continuous
CAL_YEAR_JOB1_2002_XRND,year
CAL_YEAR_JOB2_2002_XRND,year
CAL_YEAR_JOBS_2002_XRND,year
LASTINT_#JOBS_2002_XRND,continuous
START_WK#_2002_JOB#01_XRND,continuous
STOP_WK#_2002_JOB#01_XRND,continuous
CAL_YEAR_JOB1_2004_XRND,year
CAL_YEAR_JOB2_2004_XRND,year
CAL_YEAR_JOBS_2004_XRND,year
LASTINT_#JOBS_2004_XRND,continuous
START_WK#_2004_JOB#01_XRND,continuous
STOP_WK#_2004_JOB#01_XRND,continuous
CAL_YEAR_JOB1_2006_XRND,year
CAL_YEAR_JOB2_2006_XRND,year
CAL_YEAR_JOBS_2006_XRND,year
LASTINT_#JOBS_2006_XRND,continuous
START_WK#_2006_JOB#01_XRND,continuous
STOP_WK#_2006_JOB#01_XRND,continuous
CAL_YEAR_JOB1_2008_XRND,year
CAL_YEAR_JOB2_2008_XRND,year
CAL_YEAR_JOBS_2008_XRND,year
LASTINT_#JOBS_2008_XRND,continuous
START_WK#_2008_JOB#01_XRND,continuous
STOP_WK#_2008_JOB#01_XRND,continuous
CAL_YEAR_JOB1_2010_XRND,year
CAL_YEAR_JOB2_2010_XRND,year
CAL_YEAR_JOBS_2010_XRND,year
LASTINT_#JOBS_2010_XRND,continuous
START_WK#_2010_JOB#01_XRND,continuous
STOP_WK#_2010_JOB#01_XRND,continuous
CAL_YEAR_JOB1_2012_XRND,year
CAL_YEAR_JOB2_2012_XRND,year
CAL_YEAR_JOBS_2012_XRND,year
LASTINT_#JOBS_2012_XRND,continuous
START_WK#_2012_JOB#01_XRND,continuous
STOP_WK#_2012_JOB#01_XRND,continuous
CAL_YEAR_JOB1_2014_XRND,year
CAL_YEAR_JOB2_2014_XRND,year
CAL_YEAR_JOBS_2014_XRND,year
LASTINT_#JOBS_2014_XRND,continuous
COGNITION_SOURCEYR_XRND,categorical_nominal
COGNITION_C1_XRND,categorical_ordinal
COGNITION_C2_XRND,categorical_ordinal
COGNITION_WORD_LIST_XRND,categorical_nominal
COGNITION_CHK3A_XRND,categorical_nominal
COGNITION_4_CHK4~000004_XRND,binary
COGNITION_6J_XRND,categorical_nominal
COGNITION_7A_XRND,continuous
COGNITION_7B_XRND,continuous
COGNITION_7C_XRND,continuous
COGNITION_7D_XRND,continuous
COGNITION_7E_XRND,continuous
BUSOWN-1_XRND,binary
BUSOWN-23B_XRND,binary
BUSOWN-29_XRND,binary
rotter_score_2,continuous
fam-1b_mean_n0005_s04,continuous
fam-1b_std_n0005_s04,continuous
fam-1b_trend_n0005_s04,continuous
fam-2a_prop_positive_n0003_s04,continuous
fam-2a_prop_shifts_n0003_s04,continuous
r_rel-3_mean_n0004_s33,continuous
r_rel-3_std_n0004_s33,continuous
r_rel-3_trend_n0004_s33,continuous
q3-4_mean_n0005_s35,continuous
q3-4_std_n0005_s35,continuous
q3-4_trend_n0005_s35,continuous
school-30_mean_n0003_s03,continuous
school-30_std_n0003_s03,continuous
school-30_trend_n0003_s03,continuous
school-31_mean_n0003_s03,continuous
school-31_std_n0003_s03,continuous
school-31_trend_n0003_s03,continuous
mil-72_mean_n0007_s06,continuous
mil-72_std_n0007_s06,continuous
mil-72_trend_n0007_s06,continuous
mil-73_mode_n0007_s06,categorical_nominal
mil-73_entropy_n0007_s06,continuous
q6-1_mean_n0015_s14,continuous
q6-1_std_n0015_s14,continuous
q6-1_trend_n0015_s14,continuous
cpsmil_prop_positive_n0022_s31,continuous
cpsmil_prop_shifts_n0022_s31,continuous
onjobs-17_prop_positive_n0006_s05,continuous
onjobs-17_prop_shifts_n0006_s05,continuous
govt-1_prop_positive_n0005_s04,continuous
govt-1_prop_shifts_n0005_s04,continuous
q8-18_prop_positive_n0020_s35,continuous
q8-18_prop_shifts_n0020_s35,continuous
q11-2_prop_positive_n0016_s17,continuous
q11-2_prop_shifts_n0016_s17,continuous
q11-4_prop_positive_n0026_s35,continuous
q11-4_prop_shifts_n0026_s35,continuous
q11-5_prop_positive_n0026_s35,continuous
q11-5_prop_shifts_n0026_s35,continuous
q11-5a_prop_positive_n0026_s35,continuous
q11-5a_prop_shifts_n0026_s35,continuous
womens-roles_000001_mean_n0003_s08,continuous
womens-roles_000001_std_n0003_s08,continuous
womens-roles_000001_trend_n0003_s08,continuous
womens-roles_000002_mean_n0003_s08,continuous
womens-roles_000002_std_n0003_s08,continuous
womens-roles_000002_trend_n0003_s08,continuous
womens-roles_000003_mean_n0003_s08,continuous
womens-roles_000003_std_n0003_s08,continuous
womens-roles_000003_trend_n0003_s08,continuous
womens-roles_000004_mean_n0003_s08,continuous
womens-roles_000004_std_n0003_s08,continuous
womens-roles_000004_trend_n0003_s08,continuous
womens-roles_000005_mean_n0003_s08,continuous
womens-roles_000005_std_n0003_s08,continuous
womens-roles_000005_trend_n0003_s08,continuous
womens-roles_000006_mean_n0003_s08,continuous
womens-roles_000006_std_n0003_s08,continuous
womens-roles_000006_trend_n0003_s08,continuous
womens-roles_000007_mean_n0003_s08,continuous
womens-roles_000007_std_n0003_s08,continuous
womens-roles_000007_trend_n0003_s08,continuous
womens-roles_000008_mean_n0003_s08,continuous
womens-roles_000008_std_n0003_s08,continuous
womens-roles_000008_trend_n0003_s08,continuous
income-1c_2_prop_positive_n0004_s03,continuous
income-1c_2_prop_shifts_n0004_s03,continuous
income-27a_prop_positive_n0006_s05,continuous
income-27a_prop_shifts_n0006_s05,continuous
q13-116_prop_positive_n0023_s33,continuous
q13-116_prop_shifts_n0023_s33,continuous
exp-1_mode_n0005_s04,categorical_nominal
exp-1_entropy_n0005_s04,continuous
time-min_mean_n0012_s12,continuous
time-min_std_n0012_s12,continuous
time-min_trend_n0012_s12,continuous
curdate~m_g1_mean_n0015_s14,continuous
curdate~m_g1_std_n0015_s14,continuous
curdate~m_g1_trend_n0015_s14,continuous
q15-1_mean_n0017_s19,continuous
q15-1_std_n0017_s19,continuous
q15-1_trend_n0017_s19,continuous
q15-4_mean_n0026_s35,continuous
q15-4_std_n0026_s35,continuous
q15-4_trend_n0026_s35,continuous
q15-5_mean_n0026_s35,continuous
q15-5_std_n0026_s35,continuous
q15-5_trend_n0026_s35,continuous
q15-6_g1_prop_positive_n0009_s08,continuous
q15-6_g1_prop_shifts_n0009_s08,continuous
intchars_int_id_mean_n0026_s35,continuous
intchars_int_id_std_n0026_s35,continuous
intchars_int_id_trend_n0026_s35,continuous
intchars_race_mode_n0023_s33,categorical_nominal
intchars_race_entropy_n0023_s33,continuous
intchars_sex_prop_positive_n0024_s35,continuous
intchars_sex_prop_shifts_n0024_s35,continuous
intchars_age_mean_n0023_s33,continuous
intchars_age_std_n0023_s33,continuous
intchars_age_trend_n0023_s33,continuous
intchars_education_mean_n0021_s33,continuous
intchars_education_std_n0021_s33,continuous
intchars_education_trend_n0021_s33,continuous
hhi_final_gencode.01_prop_positive_n0025_s33,continuous
hhi_final_gencode.01_prop_shifts_n0025_s33,continuous
hhi_final_relcode.01_mean_n0025_s33,continuous
hhi_final_relcode.01_std_n0025_s33,continuous
hhi_final_relcode.01_trend_n0025_s33,continuous
hhi_final_age.01_mean_n0025_s33,continuous
hhi_final_age.01_std_n0025_s33,continuous
hhi_final_age.01_trend_n0025_s33,continuous
hhi_final_gradecode.01_mean_n0025_s33,continuous
hhi_final_gradecode.01_std_n0025_s33,continuous
hhi_final_gradecode.01_trend_n0025_s33,continuous
hhi_final_work.01_prop_positive_n0015_s14,continuous
hhi_final_work.01_prop_shifts_n0015_s14,continuous
hhi_final_fu_g1_mean_n0030_s13,continuous
hhi_final_fu_g1_std_n0030_s13,continuous
hhi_final_fu_g1_trend_n0030_s13,continuous
hhi_final_gencode.02_prop_positive_n0014_s13,continuous
hhi_final_gencode.02_prop_shifts_n0014_s13,continuous
hhi_final_relcode.02_mean_n0014_s13,continuous
hhi_final_relcode.02_std_n0014_s13,continuous
hhi_final_relcode.02_trend_n0014_s13,continuous
hhi_final_age.02_mean_n0014_s13,continuous
hhi_final_age.02_std_n0014_s13,continuous
hhi_final_age.02_trend_n0014_s13,continuous
hhi_final_gradecode.02_mean_n0014_s13,continuous
hhi_final_gradecode.02_std_n0014_s13,continuous
hhi_final_gradecode.02_trend_n0014_s13,continuous
hhi_final_work.02_prop_positive_n0007_s06,continuous
hhi_final_work.02_prop_shifts_n0007_s06,continuous
hhi_final_gencode.03_prop_positive_n0003_s02,continuous
hhi_final_gencode.03_prop_shifts_n0003_s02,continuous
hhi_final_relcode.03_mean_n0003_s02,continuous
hhi_final_relcode.03_std_n0003_s02,continuous
hhi_final_relcode.03_trend_n0003_s02,continuous
hhi_final_age.03_mean_n0003_s02,continuous
hhi_final_age.03_std_n0003_s02,continuous
hhi_final_age.03_trend_n0003_s02,continuous
hhi-24_mode_n0007_s07,categorical_nominal
hhi-24_entropy_n0007_s07,continuous
hhi-26_entropy_n0009_s08,continuous
hhi-29_mean_n0014_s13,continuous
hhi-29_std_n0014_s13,continuous
hhi-29_trend_n0014_s13,continuous
hhi-33_mean_n0013_s12,continuous
hhi-33_std_n0013_s12,continuous
hhi-33_trend_n0013_s12,continuous
hhi-34_prop_positive_n0012_s13,continuous
hhi-34_prop_shifts_n0012_s13,continuous
hhi-35_entropy_n0013_s13,continuous
q15-12_mean_n0022_s27,continuous
q15-12_std_n0022_s27,continuous
q15-12_trend_n0022_s27,continuous
esr_key_mode_n0019_s27,categorical_nominal
esr_key_entropy_n0019_s27,continuous
esr_col_mode_n0019_s27,categorical_nominal
esr_col_entropy_n0019_s27,continuous
urban-rural_g1_prop_positive_n0018_s19,continuous
urban-rural_g1_prop_shifts_n0018_s19,continuous
smsares_mode_n0026_s35,categorical_nominal
smsares_entropy_n0026_s35,continuous
wkswk-sli_mean_n0026_s35,continuous
wkswk-sli_std_n0026_s35,continuous
wkswk-sli_trend_n0026_s35,continuous
wksunacct-sli_mean_n0026_s35,continuous
wksunacct-sli_std_n0026_s35,continuous
wksunacct-sli_trend_n0026_s35,continuous
wkssinceli_mean_n0026_s35,continuous
wkssinceli_std_n0026_s35,continuous
wkssinceli_trend_n0026_s35,continuous
wkswk-pcy_mean_n0025_s35,continuous
wkswk-pcy_std_n0025_s35,continuous
wkswk-pcy_trend_n0025_s35,continuous
wksunacct-pcy_mean_n0025_s35,continuous
