variable_name,variable_type
EMPLOYER_STARTDATE.01~Y_1983,year
QES-23.01_1983,binary
TENURE1_1983,continuous
QES-28.01_1983,binary
QES-51.01_1983,continuous
SAMPWEIGHT_1983,continuous
C_SAMPWEIGHT_1983,continuous
FAMSIZE_1983,continuous
TNFI_TRUNC_1983,continuous
POVSTATUS_1983,binary
POVSTATUS_OLDSTND_1983,binary
ESR_KEY_1983,categorical_nominal
ESR_COL_1983,categorical_nominal
REGION_1983,categorical_nominal
MARSTAT-COL_1983,categorical_ordinal
MARSTAT-KEY_1983,categorical_ordinal
HGCREV83_1983,continuous
ENROLLMTREV83_1983,categorical_ordinal
AGEATINT_1983,continuous
DOI_EMPLOYED_1983,binary
HRSWK-PCY_1983,continuous
WKSWK-PCY_1983,continuous
WKSUEMP-PCY_1983,continuous
WKSOLF-PCY_1983,continuous
HRSWK-SLI_1983,continuous
WKSWK-SLI_1983,continuous
WKSUEMP-SLI_1983,continuous
WKSOLF-SLI_1983,continuous
WKSSINCELI_1983,continuous
JOBSNUM_1983,continuous
SMSARES_1983,categorical_nominal
URBAN-RURAL_1983,binary
NUMKID83_1983,continuous
NUMCH83_1983,continuous
NUMSPPTR83_XRND,categorical_ordinal
JOB_UID_EMPROSTER1_1983,continuous
FAM-SINCELI_1984,continuous
FAM-WKSWK_1984,continuous
FAM-ACCTWKS_1984,binary
Q2-3A_1984,binary
MAR-NO_1984,binary
Q3-1_1984,binary
Q3-7_1984,binary
SCHOOL-22_1984,binary
DEGREE-2_1984,binary
Q4-3_1984,binary
MIL-66_1984,binary
MIL-72_1984,categorical_ordinal
MIL-73_1984,categorical_nominal
Q6-1_1984,categorical_ordinal
CPSIND70_1984,categorical_nominal
CPSOCC70_1984,categorical_nominal
CPSIND80_1984,categorical_nominal
CPSOCC80_1984,categorical_nominal
CPS-QES-56C_1984,categorical_nominal
CPSHRP_1984,continuous
CPS-QES-52A_1984,continuous
CPS-6C_1984,binary
CPS-QES-86A.01_1984,categorical_nominal
CPS-QES-89_1984,categorical_ordinal
CPS-QES-PROMO38_1984,binary
CPS-76_1984,binary
CPSMIL_1984,binary
OTHERWK_1984,binary
ONJOBS-6_1984,binary
ALLDLI_1984,binary
QES-B_1984,continuous
ONJOBS-43_1984,binary
Q7-7_1984,binary
Q8-18_1984,binary
Q9-67_1984,binary
Q11-86_1984,binary
Q11-2_1984,binary
ALCH-1_1984,binary
Q12-3_1984,binary
Q12-8_1984,categorical_nominal
DRUG-1_1984,continuous
DRUG-2_1984,categorical_ordinal
DS-8_1984,categorical_ordinal
DRUG-10_1984,binary
DRUG-13_1984,binary
DRUG-16_1984,binary
DRUG-19_1984,binary
DRUG-22_1984,binary
DRUG-35_1984,binary
DRUG-52_1984,binary
DRUG-56_1984,binary
Q13-2_1984,binary
Q13-5_1984,continuous
Q13-5_TRUNC_REVISED_1984,continuous
INCOME-4A_1984,binary
Q13-10_1984,binary
INCOME-2A_1984,binary
INCOME-5_1984,binary
Q13A-43A_1984,binary
Q13F-43A_1984,binary
Q13-60_1984,binary
Q13-61_1984,binary
Q13-74_1984,binary
INCOME-14_1984,categorical_nominal
INCOME-18_1984,binary
INCOME-19_1984,binary
Q13-117_1984,binary
INCOME-27A_1984,binary
EXP-1_1984,categorical_nominal
Q13INT-TIME_1984,continuous
TIME-MIN_1984,continuous
CURDATE~M_1984,continuous
Q15-1_1984,categorical_ordinal
Q15-2_1984,binary
Q15-4_1984,categorical_ordinal
Q15-5_1984,categorical_ordinal
Q15-6_1984,binary
HHI-29_1984,continuous
HHI-33_1984,continuous
Q15-12_1984,continuous
INTCHARS_INT_ID_1984,continuous
INTCHARS_YRSINTR_1984,continuous
INTCHARS_RACE_1984,categorical_nominal
INTCHARS_SEX_1984,binary
INTCHARS_AGE_1984,continuous
INTCHARS_EDUCATION_1984,categorical_ordinal
LINTDATE_M_1984,continuous
MARCODE_1984,categorical_ordinal
DIPLOMAGED_1984,binary
MILCODE_1984,categorical_ordinal
ITEMLI_16_1984,binary
SKIP_1984,categorical_nominal
HHR_LI_1984,categorical_nominal
HHI_FINAL_GENCODE.01_1984,binary
HHI_FINAL_RELCODE.01_1984,continuous
HHI_FINAL_AGE.01_1984,continuous
HHI_FINAL_GRADECODE.01_1984,continuous
HHI_FINAL_WORK.01_1984,binary
HHI_FINAL_GENCODE.02_1984,binary
HHI_FINAL_RELCODE.02_1984,continuous
HHI_FINAL_AGE.02_1984,continuous
HHI_FINAL_GRADECODE.02_1984,continuous
HHI_FINAL_WORK.02_1984,binary
HHI-24_1984,categorical_nominal
HH5-10_1984,binary
ES-1_1_1984,categorical_nominal
EMPLOYER_STARTDATE.01~M_1984,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1984,year
QES-23.01_1984,binary
TENURE1_1984,continuous
QES-28.01_1984,binary
QES-51.01_1984,continuous
PAYRATE-ALL-EMP.01_1984,continuous
HRP1_1984,continuous
QES-71A.01_1984,categorical_nominal
SAMPWEIGHT_1984,continuous
C_SAMPWEIGHT_1984,continuous
FAMSIZE_1984,continuous
TNFI_TRUNC_1984,continuous
POVSTATUS_1984,binary
POVSTATUS_OLDSTND_1984,binary
ESR_KEY_1984,categorical_nominal
ESR_COL_1984,categorical_nominal
REGION_1984,categorical_nominal
MARSTAT-COL_1984,categorical_ordinal
MARSTAT-KEY_1984,categorical_ordinal
HGCREV84_1984,continuous
ENROLLMTREV84_1984,categorical_ordinal
AGEATINT_1984,continuous
DOI_EMPLOYED_1984,binary
HRSWK-PCY_1984,continuous
WKSWK-PCY_1984,continuous
WKSUEMP-PCY_1984,continuous
WKSOLF-PCY_1984,continuous
HRSWK-SLI_1984,continuous
WKSWK-SLI_1984,continuous
WKSUEMP-SLI_1984,continuous
WKSOLF-SLI_1984,continuous
WKSSINCELI_1984,continuous
JOBSNUM_1984,continuous
URBAN-RURAL_1984,binary
SMSARES_1984,categorical_nominal
NUMKID84_1984,continuous
NUMCH84_1984,continuous
NUMSPPTR84_XRND,categorical_ordinal
JOB_UID_EMPROSTER1_1984,continuous
Q2-3A_1985,binary
MAR-NO_1985,binary
Q3-1_1985,binary
Q3-7_1985,binary
SCHOOL-22_1985,binary
SCHOOL-47_1985,binary
Q4-3_1985,binary
MIL-72_1985,categorical_ordinal
MIL-73_1985,categorical_nominal
Q6-1_1985,categorical_ordinal
CPSIND70_1985,categorical_nominal
CPSOCC70_1985,categorical_nominal
CPSIND80_1985,categorical_nominal
CPSOCC80_1985,categorical_nominal
CPS-QES-56C_1985,categorical_nominal
CPSHRP_1985,continuous
CPS-QES-52A_1985,continuous
CPS-6C_1985,binary
CPS-QES-86A.01_1985,categorical_nominal
CPS-QES-89_1985,categorical_ordinal
CPSMIL_1985,binary
OTHERWK_1985,binary
ONJOBS-6_1985,binary
ALLDLI_1985,binary
QES-B_1985,continuous
ONJOBS-43_1985,binary
Q7-7_1985,binary
Q8-18_1985,binary
FER-CRF_1985,binary
Q9-67_1985,binary
Q11-86_1985,binary
Q11-2_1985,binary
HEALTH-HEIGHT_1985,continuous
Q11-9_1985,continuous
HEALTH-HAIR_1985,categorical_nominal
HEALTH-EYES_1985,categorical_nominal
HEALTH-SOC_1_1985,categorical_nominal
HEALTH-SOC_2_1985,categorical_nominal
ALCH-1_1985,binary
Q12-3_1985,binary
Q12-8_1985,categorical_nominal
Q13-2_1985,binary
Q13-5_1985,continuous
Q13-5_TRUNC_REVISED_1985,continuous
INCOME-4A_1985,binary
Q13-10_1985,binary
INCOME-2A_1985,binary
INCOME-5_1985,binary
Q13A-43A_1985,binary
Q13F-43A_1985,binary
Q13-60_1985,binary
Q13-61_1985,binary
Q13-74_1985,binary
INCOME-14_1985,categorical_nominal
INCOME-18_1985,binary
INCOME-19_1985,binary
Q13-116_1985,binary
TNFW_TRUNC_1985,continuous
Q13-117_1985,binary
Q13-121_1985,binary
Q13-128_1985,binary
Q13-133_1985,binary
Q13-137_1985,binary
Q13-139_1985,binary
TIME-MIN_1985,continuous
CURDATE~M_1985,continuous
Q15-1_1985,categorical_ordinal
Q15-2_1985,binary
Q15-4_1985,categorical_ordinal
Q15-5_1985,categorical_ordinal
Q15-6_1985,binary
HHI-29_1985,continuous
HHI-33_1985,continuous
HHI-34_1985,binary
Q15-12_1985,continuous
INTCHARS_INT_ID_1985,continuous
INTCHARS_YRSINTR_1985,continuous
INTCHARS_RACE_1985,categorical_nominal
INTCHARS_SEX_1985,binary
INTCHARS_AGE_1985,continuous
INTCHARS_EDUCATION_1985,categorical_ordinal
HHI-24_1985,categorical_nominal
HH1-1_1985,categorical_nominal
HH5-10_1985,binary
ES-1_1_1985,categorical_nominal
EMPLOYER_STARTDATE.01~M_1985,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1985,year
QES-23.01_1985,binary
TENURE1_1985,continuous
QES-28.01_1985,binary
QES-51.01_1985,continuous
PAYRATE-ALL-EMP.01_1985,continuous
HRP1_1985,continuous
QES-71A.01_1985,categorical_nominal
QES-88C.01_1985,binary
LINTDATE_M_1985,continuous
MARCODE_1985,categorical_ordinal
DIPLOMAGED_1985,binary
MILCODE_1985,categorical_ordinal
SKIP_1985,categorical_nominal
HHI_FINAL_GENCODE.01_1985,binary
HHI_FINAL_RELCODE.01_1985,continuous
HHI_FINAL_AGE.01_1985,continuous
HHI_FINAL_GRADECODE.01_1985,continuous
HHI_FINAL_WORK.01_1985,binary
HHI_FINAL_GENCODE.02_1985,binary
HHI_FINAL_RELCODE.02_1985,continuous
HHI_FINAL_AGE.02_1985,continuous
HHI_FINAL_GRADECODE.02_1985,continuous
HHI_FINAL_WORK.02_1985,binary
SAMPWEIGHT_1985,continuous
C_SAMPWEIGHT_1985,continuous
FAMSIZE_1985,continuous
TNFI_TRUNC_1985,continuous
POVSTATUS_1985,binary
POVSTATUS_OLDSTND_1985,binary
ESR_KEY_1985,categorical_nominal
ESR_COL_1985,categorical_nominal
REGION_1985,categorical_nominal
MARSTAT-COL_1985,categorical_ordinal
MARSTAT-KEY_1985,categorical_ordinal
HGCREV85_1985,continuous
ENROLLMTREV85_1985,categorical_ordinal
AGEATINT_1985,continuous
DOI_EMPLOYED_1985,binary
HRSWK-PCY_1985,continuous
WKSWK-PCY_1985,continuous
WKSUEMP-PCY_1985,continuous
WKSOLF-PCY_1985,continuous
HRSWK-SLI_1985,continuous
WKSWK-SLI_1985,continuous
WKSUEMP-SLI_1985,continuous
WKSOLF-SLI_1985,continuous
WKSSINCELI_1985,continuous
JOBSNUM_1985,continuous
URBAN-RURAL_1985,binary
SMSARES_1985,categorical_nominal
NUMKID85_1985,continuous
NUMCH85_1985,continuous
NUMSPPTR85_XRND,categorical_ordinal
JOB_UID_EMPROSTER1_1985,continuous
Q2-3A_1986,binary
MAR-NO_1986,binary
Q3-1_1986,binary
Q3-7_1986,binary
SCHOOL-22_1986,binary
Q4-3_1986,binary
Q6-1_1986,categorical_ordinal
CPSIND70_1986,categorical_nominal
CPSOCC70_1986,categorical_nominal
CPSIND80_1986,categorical_nominal
CPSOCC80_1986,categorical_nominal
CPS-QES-56C_1986,categorical_nominal
CPSHRP_1986,continuous
CPS-QES-52A_1986,continuous
CPS-6C_1986,binary
CPS-QES-FIRMSZ1_1986,binary
CPS-QES-FIRMSZ2_1986,continuous
CPS-QES-86C.01_1986,continuous
CPS-QES-86D.01_1986,continuous
CPS-QES-89_1986,categorical_ordinal
CPSMIL_1986,binary
OTHERWK_1986,binary
ONJOBS-6_1986,binary
ALLDLI_1986,binary
QES-B_1986,continuous
ONJOBS-43_1986,binary
Q7-7_1986,binary
Q8-18_1986,binary
Q9-67_1986,binary
Q11-2_1986,binary
Q11-9_1986,continuous
Q13-2_1986,binary
Q13-5_1986,continuous
Q13-5_TRUNC_REVISED_1986,continuous
INCOME-4A_1986,binary
Q13-10_1986,binary
INCOME-2A_1986,binary
INCOME-5_1986,binary
Q13A-43A_1986,binary
Q13F-43A_1986,binary
Q13-60_1986,binary
Q13-61_1986,binary
Q13-74_1986,binary
INCOME-14_1986,categorical_nominal
INCOME-18_1986,binary
INCOME-19_1986,binary
Q13-116_1986,binary
TNFW_TRUNC_1986,continuous
Q13-117_1986,binary
Q13-121_1986,binary
Q13-128_1986,binary
Q13-133_1986,binary
Q13-137_1986,binary
Q13-139_1986,binary
TIME-MIN_1986,continuous
CURDATE~M_1986,continuous
Q15-1_1986,categorical_ordinal
Q15-2_1986,binary
Q15-4_1986,categorical_ordinal
Q15-5_1986,categorical_ordinal
Q15-6_1986,binary
HHI-29_1986,continuous
HHI-33_1986,continuous
HHI-34_1986,binary
Q15-12_1986,continuous
INTCHARS_INT_ID_1986,continuous
INTCHARS_YRSINTR_1986,continuous
INTCHARS_RACE_1986,categorical_nominal
INTCHARS_SEX_1986,binary
INTCHARS_AGE_1986,continuous
INTCHARS_EDUCATION_1986,categorical_ordinal
HHI-24_1986,categorical_nominal
HH1-1_1986,categorical_nominal
HH5-10_1986,binary
ES-1_1_1986,categorical_nominal
EMPLOYER_STARTDATE.01~M_1986,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1986,year
QES-23.01_1986,binary
TENURE1_1986,continuous
QES-28.01_1986,binary
QES-51.01_1986,continuous
PAYRATE-ALL-EMP.01_1986,continuous
HRP1_1986,continuous
QES-71A.01_1986,categorical_nominal
QES-81.01_1986,binary
QES-88C.01_1986,binary
LINTDATE_M_1986,continuous
MARCODE_1986,categorical_ordinal
DIPLOMAGED_1986,binary
MILCODE_1986,categorical_ordinal
HHI_FINAL_GENCODE.01_1986,binary
HHI_FINAL_RELCODE.01_1986,continuous
HHI_FINAL_AGE.01_1986,continuous
HHI_FINAL_GRADECODE.01_1986,continuous
HHI_FINAL_WORK.01_1986,binary
HHI_FINAL_GENCODE.02_1986,binary
HHI_FINAL_RELCODE.02_1986,continuous
HHI_FINAL_AGE.02_1986,continuous
HHI_FINAL_GRADECODE.02_1986,continuous
SAMPWEIGHT_1986,continuous
C_SAMPWEIGHT_1986,continuous
FAMSIZE_1986,continuous
TNFI_TRUNC_1986,continuous
POVSTATUS_1986,binary
POVSTATUS_OLDSTND_1986,binary
ESR_KEY_1986,categorical_nominal
ESR_COL_1986,categorical_nominal
REGION_1986,categorical_nominal
MARSTAT-COL_1986,categorical_ordinal
MARSTAT-KEY_1986,categorical_ordinal
HGCREV86_1986,continuous
ENROLLMTREV86_1986,categorical_ordinal
AGEATINT_1986,continuous
DOI_EMPLOYED_1986,binary
HRSWK-PCY_1986,continuous
WKSWK-PCY_1986,continuous
WKSUEMP-PCY_1986,continuous
WKSOLF-PCY_1986,continuous
HRSWK-SLI_1986,continuous
WKSWK-SLI_1986,continuous
WKSUEMP-SLI_1986,continuous
WKSOLF-SLI_1986,continuous
WKSSINCELI_1986,continuous
JOBSNUM_1986,continuous
URBAN-RURAL_1986,binary
SMSARES_1986,categorical_nominal
NUMKID86_1986,continuous
NUMCH86_1986,continuous
NUMSPPTR86_XRND,categorical_ordinal
JOB_UID_EMPROSTER1_1986,continuous
Q2-3A_1987,binary
Q2-4_1987,categorical_nominal
Q3-1_1987,binary
Q3-7_1987,binary
Q4-3_1987,binary
Q6-1_1987,categorical_ordinal
CPSIND70_1987,categorical_nominal
CPSOCC70_1987,categorical_nominal
CPSIND80_1987,categorical_nominal
CPSOCC80_1987,categorical_nominal
CPS-QES-56C_1987,categorical_nominal
CPSHRP_1987,continuous
CPS-QES-52A_1987,continuous
CPS-6C_1987,binary
CPS-QES-FIRMSZ1_1987,binary
CPS-QES-FIRMSZ2_1987,continuous
CPS-QES-86C.01_1987,continuous
CPS-QES-86D.01_1987,continuous
CPS-QES-89_1987,categorical_ordinal
CPSMIL_1987,binary
OTHERWK_1987,binary
ALLDLI_1987,binary
QES-B_1987,continuous
Q7-4A_1987,continuous
ONJOBS-43_1987,binary
Q7-7_1987,binary
Q9-69B_1987,binary
Q9-72_1987,binary
Q11-86B_1987,binary
Q11-2_1987,binary
ROSENBERG_ESTEEM~000001_1987,categorical_ordinal
ROSENBERG_ESTEEM~000002_1987,categorical_ordinal
ROSENBERG_ESTEEM~000003_1987,categorical_ordinal
ROSENBERG_ESTEEM~000004_1987,categorical_ordinal
ROSENBERG_ESTEEM~000005_1987,categorical_ordinal
ROSENBERG_ESTEEM~000006_1987,categorical_ordinal
ROSENBERG_ESTEEM~000007_1987,categorical_ordinal
ROSENBERG_ESTEEM~000008_1987,categorical_ordinal
ROSENBERG_ESTEEM~000009_1987,categorical_ordinal
ROSENBERG_ESTEEM~000010_1987,categorical_ordinal
ROSENBERG_ESTEEM_SCORE_1987,continuous
ROSENBERG_IRT_SCORE_1987,continuous
ROSENBERG_ZSCORECW_1987,continuous
ROSENBERG_ZSCORECW_PERCENTILE_1987,continuous
Q13-2_1987,binary
Q13-5_1987,continuous
Q13-5_TRUNC_REVISED_1987,continuous
INCOME-4A_1987,binary
Q13-10_1987,binary
INCOME-2A_1987,binary
INCOME-5_1987,binary
Q13A-43A_1987,binary
Q13F-43A_1987,binary
Q13-60_1987,binary
Q13-61_1987,binary
Q13-71_1987,binary
Q13-79_1987,binary
Q11-83_1987,binary
INCOME-18_1987,binary
INCOME-19_1987,binary
Q13-116_1987,binary
TNFW_TRUNC_1987,continuous
Q13-117_1987,binary
Q13-121_1987,binary
Q13-128_1987,binary
Q13-133_1987,binary
Q13-137_1987,binary
Q13-139_1987,binary
WOMENS-ROLES_000001_1987,categorical_ordinal
WOMENS-ROLES_000002_1987,categorical_ordinal
WOMENS-ROLES_000003_1987,categorical_ordinal
WOMENS-ROLES_000004_1987,categorical_ordinal
WOMENS-ROLES_000005_1987,categorical_ordinal
WOMENS-ROLES_000006_1987,categorical_ordinal
WOMENS-ROLES_000007_1987,categorical_ordinal
WOMENS-ROLES_000008_1987,categorical_ordinal
TIME-MIN_1987,continuous
CURDATE~M_1987,continuous
Q15-4_1987,categorical_ordinal
Q15-5_1987,categorical_ordinal
Q15-6_1987,binary
HHI-29_1987,continuous
HHI-33_1987,continuous
HHI-34_1987,categorical_nominal
HHI-35_1987,categorical_nominal
Q15-12_1987,continuous
INTCHARS_INT_ID_1987,continuous
INTCHARS_YRSINTR_1987,continuous
HH1-1_1987,categorical_nominal
ES-SEX_1987,binary
ES-1_1_1987,categorical_nominal
EMPLOYER_STARTDATE.01~M_1987,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1987,year
QES-23.01_1987,binary
TENURE1_1987,continuous
QES-28.01_1987,binary
QES-51.01_1987,continuous
PAYRATE-ALL-EMP.01_1987,continuous
HRP1_1987,continuous
QES-71A.01_1987,categorical_nominal
QES-81.01_1987,binary
QES-88C.01_1987,binary
LINTDATE_M_1987,continuous
MARCODE_1987,categorical_ordinal
DIPLOMAGED_1987,binary
MILCODE_1987,categorical_ordinal
HHI_FINAL_GENCODE.01_1987,binary
HHI_FINAL_RELCODE.01_1987,continuous
HHI_FINAL_AGE.01_1987,continuous
HHI_FINAL_GRADECODE.01_1987,continuous
HHI_FINAL_WORK.01_1987,binary
HHI_FINAL_GENCODE.02_1987,binary
HHI_FINAL_RELCODE.02_1987,continuous
HHI_FINAL_AGE.02_1987,continuous
HHI_FINAL_GRADECODE.02_1987,continuous
SAMPWEIGHT_1987,continuous
C_SAMPWEIGHT_1987,continuous
FAMSIZE_1987,continuous
TNFI_TRUNC_1987,continuous
TNFI_CENSUS_TRUNC_1987,continuous
POVSTATUS_1987,binary
POVSTATUS_OLDSTND_1987,binary
ESR_KEY_1987,categorical_nominal
ESR_COL_1987,categorical_nominal
REGION_1987,categorical_nominal
MARSTAT-COL_1987,categorical_ordinal
MARSTAT-KEY_1987,categorical_ordinal
HGCREV87_1987,continuous
ENROLLMTREV87_1987,categorical_ordinal
AGEATINT_1987,continuous
DOI_EMPLOYED_1987,binary
HRSWK-PCY_1987,continuous
WKSWK-PCY_1987,continuous
WKSUEMP-PCY_1987,continuous
WKSOLF-PCY_1987,continuous
HRSWK-SLI_1987,continuous
WKSWK-SLI_1987,continuous
WKSUEMP-SLI_1987,continuous
WKSOLF-SLI_1987,continuous
WKSSINCELI_1987,continuous
JOBSNUM_1987,continuous
URBAN-RURAL_1987,binary
SMSARES_1987,categorical_nominal
NUMKID87_1987,continuous
NUMCH87_1987,continuous
NUMSPPTR87_XRND,categorical_ordinal
JOB_UID_EMPROSTER1_1987,continuous
HH1-1_1988,categorical_nominal
HH5-2_1988,binary
HH5-10_1988,binary
Q2-3A_1988,binary
Q2-4_1988,categorical_nominal
Q3-1_1988,binary
Q3-7_1988,binary
Q3-10B_1988,categorical_ordinal
Q3-10C_M_1988,continuous
Q3-10C_Y_1988,continuous
Q3-11_1988,binary
Q4-16_1988,binary
Q6-1_1988,categorical_ordinal
CPSIND70_1988,categorical_nominal
CPSOCC70_1988,categorical_nominal
CPSIND80_1988,categorical_nominal
CPSOCC80_1988,categorical_nominal
CPS-QES-56C_1988,categorical_nominal
CPSHRP_1988,continuous
CPS-HOURS_WORKED_WEEK_ALL_1988,continuous
CPS-QES-52A_1988,continuous
CPS-QES-52B_1988,continuous
CPS-83_1988,binary
CPS-QES-FIRMSZ1_1988,binary
CPS-QES-FIRMSZ2_1988,continuous
CPS-84_1988,binary
QES-84B.01_1988,binary
CPS-25_000001_1988,categorical_ordinal
CPS-25_000002_1988,categorical_ordinal
CPS-25_000003_1988,categorical_ordinal
CPS-25_000011_1988,categorical_ordinal
CPS-25_000004_1988,categorical_ordinal
CPS-25_000005_1988,categorical_ordinal
CPS-25_000006_1988,categorical_ordinal
CPS-25_000007_1988,categorical_ordinal
CPS-25_000008_1988,categorical_ordinal
CPS-25_000009_1988,categorical_ordinal
CPS-25_000010_1988,categorical_ordinal
CPS-20_1988,continuous
CPS-QES-86C.01_1988,continuous
CPS-QES-86D.01_1988,continuous
CPS-QES-86A.01_1988,binary
CPS-88_1988,continuous
CPS-92_1988,continuous
CPS-94_1988,continuous
CPS-QES-89_1988,categorical_ordinal
CPSMIL_1988,binary
OTHERWK_1988,binary
ALLDLI_1988,binary
QES-B_1988,continuous
Q7-4_1988,continuous
ONJOBS-43_1988,binary
Q7-7_1988,binary
Q8-18_1988,binary
Q9-67_1988,binary
AIDS-2_1988,categorical_ordinal
AIDS-3_1988,categorical_ordinal
AIDS-4_1988,categorical_ordinal
AIDS-6_1988,categorical_ordinal
AIDS-7_1988,categorical_ordinal
AIDS-8_1988,categorical_ordinal
AIDS-9_1988,categorical_ordinal
AIDS-10_1988,categorical_ordinal
AIDS-11_1988,binary
AIDS-12_1988,binary
Q11-2_1988,binary
Q11-9_1988,continuous
Q11-10_1988,binary
Q11-12_1988,binary
Q12-3_1988,binary
ALCH-21_1988,binary
Q12-8_1988,categorical_nominal
DRUG-SELF_1988,binary
DS-8_1988,categorical_ordinal
DS-12_1988,categorical_ordinal
DRUG-61_1988,binary
Q13-5_1988,continuous
Q13-5_TRUNC_REVISED_1988,continuous
INCOME-4A_1988,binary
Q13-10_1988,binary
INCOME-2A_1988,binary
INCOME-5_1988,binary
INCOME-5E_1988,binary
Q13A-43A_1988,binary
Q13F-43A_1988,binary
Q13-71_1988,binary
INCOME-36_1988,binary
Q13-74_1988,binary
Q13-79_1988,binary
Q11-83_1988,binary
INCOME-18_1988,binary
INCOME-19_1988,binary
INCOME-35_1988,binary
Q13-116_1988,binary
Q13-117_1988,binary
Q13-121_1988,binary
Q13-124_1988,binary
Q13-128_1988,binary
Q13-133_1988,binary
Q13-137_1988,binary
Q13-139_1988,binary
CRES-1_1988,binary
TIME-MIN_1988,continuous
TIME-FER_1988,continuous
TIME-CHILD_1988,continuous
TIME-FANDC_1988,continuous
CURDATE~M_1988,continuous
Q15-1_1988,categorical_ordinal
Q15-2_1988,binary
Q15-4_1988,categorical_ordinal
Q15-5_1988,categorical_ordinal
Q15-6_1988,categorical_nominal
HHI-29_1988,continuous
HHI-33_1988,continuous
HHI-34_1988,binary
HHI-35_1988,categorical_nominal
Q15-12_1988,continuous
INTCHARS_INT_ID_1988,continuous
INTCHARS_YRSINTR_1988,continuous
INTCHARS_RACE_1988,categorical_nominal
INTCHARS_SEX_1988,binary
INTCHARS_AGE_1988,continuous
INTCHARS_EDUCATION_1988,categorical_ordinal
LINTDATE_M_1988,continuous
MARCODE_1988,categorical_ordinal
DIPLOMAGED_1988,binary
INT86_M_1988,continuous
TRANSCRIPT_1988,binary
LEFTMIL_1988,categorical_nominal
DATELI_M_1988,continuous
DRUGUSE_1988,binary
HHI_FINAL_GENCODE.01_1988,binary
HHI_FINAL_RELCODE.01_1988,continuous
HHI_FINAL_AGE.01_1988,continuous
HHI_FINAL_GRADECODE.01_1988,continuous
HHI_FINAL_WORK.01_1988,binary
HHI_FINAL_GENCODE.02_1988,binary
HHI_FINAL_RELCODE.02_1988,continuous
HHI_FINAL_AGE.02_1988,continuous
HHI_FINAL_GRADECODE.02_1988,continuous
ES-1E_1_1988,binary
EMPLOYER_STARTDATE.01~M_1988,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1988,year
QES-23.01_1988,binary
TENURE1_1988,continuous
QES-28.01_1988,binary
QES-45.01_1988,binary
QES-51.01_1988,continuous
PAYRATE-ALL-EMP.01_1988,continuous
QES-71A.01_1988,categorical_nominal
HRP1_1988,continuous
HRP1_WHRLY2_1988,continuous
QES-80.01_1988,binary
QES-87A.01_1988,binary
QES-92.01_1988,binary
SAMPWEIGHT_1988,continuous
C_SAMPWEIGHT_1988,continuous
FAMSIZE_1988,continuous
TNFI_TRUNC_1988,continuous
POVSTATUS_1988,binary
POVSTATUS_OLDSTND_1988,binary
ESR_KEY_1988,categorical_nominal
ESR_COL_1988,categorical_nominal
REGION_1988,categorical_nominal
MARSTAT-COL_1988,categorical_ordinal
MARSTAT-KEY_1988,categorical_ordinal
HGCREV88_1988,continuous
ENROLLMTREV88_1988,categorical_ordinal
AGEATINT_1988,continuous
DOI_EMPLOYED_1988,binary
HRSWK-PCY_1988,continuous
WKSWK-PCY_1988,continuous
WKSUEMP-PCY_1988,continuous
WKSOLF-PCY_1988,continuous
HRSWK-SLI_1988,continuous
WKSWK-SLI_1988,continuous
WKSUEMP-SLI_1988,continuous
WKSOLF-SLI_1988,continuous
WKSSINCELI_1988,continuous
JOBSNUM_1988,continuous
URBAN-RURAL_1988,binary
SMSARES_1988,categorical_nominal
NUMKID88_1988,continuous
NUMCH88_1988,continuous
NUMSPPTR88_XRND,categorical_ordinal
JOB_UID_EMPROSTER1_1988,continuous
HH1-1_1989,categorical_nominal
HH5-2_1989,binary
HH5-10_1989,binary
Q2-3A_1989,binary
Q2-4_1989,categorical_nominal
Q3-1_1989,binary
Q3-7_1989,binary
Q3-9_1989,binary
Q3-11_1989,binary
Q6-1_1989,categorical_ordinal
CPSIND70_1989,categorical_nominal
CPSOCC70_1989,categorical_nominal
CPSIND80_1989,categorical_nominal
CPSOCC80_1989,categorical_nominal
CPS-QES-56C_1989,categorical_nominal
CPSHRP_1989,continuous
CPS-HOURS_WORKED_WEEK_ALL_1989,continuous
CPS-QES-52A_1989,continuous
CPS-QES-52B_1989,continuous
CPS-83_1989,binary
CPS-QES-FIRMSZ1_1989,binary
CPS-QES-FIRMSZ2_1989,continuous
CPS-84_1989,binary
CPS-95_1989,categorical_ordinal
CPS-96_1989,binary
CPS-98_1989,continuous
CPS-99_1989,continuous
CPS-QES-86C.01_1989,continuous
CPS-QES-86D.01_1989,continuous
CPS-QES-86A.01_1989,binary
CPS-QES-89_1989,categorical_ordinal
CPSMIL_1989,binary
OTHERWK_1989,binary
ALLDLI_1989,binary
QES-B_1989,continuous
Q7-4_1989,continuous
ONJOBS-43_1989,binary
Q7-7_1989,binary
Q8-18_1989,binary
Q9-22B_1989,binary
Q9-22C_1989,binary
Q11-86B_1989,binary
Q11-2_1989,binary
Q11-9_1989,continuous
